Sale_Price,Street,Utilities,Total_Bsmt_SF,Bedroom_AbvGr,Garage_Cars,Pool_Area,Gr_Liv_Area,Fireplaces,Lot_Area,TotRms_AbvGrd
123500,Pave,AllPub,980,2,1,0,1148,0,6420,6
93000,Pave,AllPub,0,3,0,0,1124,1,8335,5
91500,Pave,AllPub,810,4,1,0,1456,1,7585,7
180000,Pave,AllPub,1298,3,2,0,1298,1,11200,5
209000,Pave,AllPub,868,4,2,0,2559,1,12128,9
215000,Pave,AllPub,777,3,2,0,1911,1,9554,8
224500,Pave,AllPub,1344,2,4,0,1440,0,9069,8
229800,Pave,AllPub,1308,3,3,0,1876,0,11003,7
183600,Pave,AllPub,1208,2,2,0,1208,0,7488,6
194000,Pave,AllPub,1199,2,2,0,1220,0,7406,6
193879,Pave,AllPub,1286,2,2,0,1294,1,6762,6
221500,Pave,AllPub,1614,3,3,0,1614,0,11210,7
204900,Pave,AllPub,1498,2,2,0,1498,0,8990,5
239799,Pave,AllPub,1391,3,3,0,1962,0,8760,7
233555,Pave,AllPub,1836,3,2,0,1846,1,13377,7
260000,Pave,AllPub,1734,3,2,0,1734,0,11645,7
294900,Pave,AllPub,1570,2,3,0,1590,0,11645,6
209700,Pave,AllPub,945,3,2,0,1809,0,10984,8
225000,Pave,AllPub,1614,3,2,0,1614,1,9316,7
181000,Pave,AllPub,784,3,2,0,1596,0,9316,6
220000,Pave,AllPub,908,3,2,0,1915,1,10041,8
190000,Pave,AllPub,1624,4,2,0,1582,0,36500,7
180000,Pave,AllPub,938,1,2,0,988,2,21453,4
280000,Pave,AllPub,1533,2,2,0,1533,2,70761,5
158900,Pave,AllPub,1388,3,2,0,1388,1,12000,6
148000,Pave,AllPub,870,2,2,0,914,0,8846,5
145000,Pave,AllPub,1100,3,2,0,1100,0,13015,5
187000,Pave,AllPub,781,3,2,0,1499,1,12438,6
193000,Pave,AllPub,1425,3,2,0,1425,0,8685,5
156000,Pave,AllPub,990,3,2,0,990,0,13568,5
235000,Pave,AllPub,1525,3,2,0,1525,0,9100,6
217000,Pave,AllPub,1479,3,2,0,1494,0,9236,6
214000,Pave,AllPub,1588,3,2,0,1588,0,10264,6
196000,Pave,AllPub,842,3,2,0,1749,0,9272,7
217000,Pave,AllPub,951,3,2,0,1779,1,13426,7
200000,Pave,AllPub,916,3,2,0,1861,0,13450,8
192500,Pave,AllPub,936,3,2,0,1776,1,14006,7
205000,Pave,AllPub,1541,3,3,0,1541,1,13704,6
132500,Pave,AllPub,911,3,2,0,954,0,10780,6
157500,Pave,AllPub,675,3,1,0,1388,0,8340,6
174000,Pave,AllPub,995,3,3,0,1282,0,10385,6
128500,Pave,AllPub,971,3,1,0,971,1,9920,5
128500,Pave,AllPub,864,3,1,0,864,0,9560,5
149900,Pave,AllPub,894,3,2,0,894,0,9800,5
119900,Pave,AllPub,864,3,1,0,864,0,7200,5
137000,Pave,AllPub,630,3,2,0,1320,0,3612,5
255000,Pave,AllPub,1065,3,2,0,1989,1,11367,7
222000,Pave,AllPub,826,3,2,0,1762,0,9930,6
214000,Pave,AllPub,840,3,2,0,1755,1,9468,7
220000,Pave,AllPub,1348,1,2,0,1358,1,11088,5
275000,Pave,AllPub,1753,3,3,0,1787,1,14781,7
197000,Pave,AllPub,872,4,2,0,1909,0,8726,8
230000,Pave,AllPub,1654,3,3,0,1654,0,8125,6
268500,Pave,AllPub,1090,3,3,0,2214,1,10566,8
210900,Pave,AllPub,1065,4,2,0,2049,1,21533,9
227000,Pave,AllPub,1054,3,3,0,1939,1,11250,8
237000,Pave,AllPub,930,4,2,0,1995,1,11250,8
274300,Pave,AllPub,1108,3,2,0,2097,1,9750,8
216837,Pave,AllPub,1860,3,2,0,1836,1,9100,8
133000,Pave,AllPub,848,1,2,0,848,0,4435,4
155900,Pave,AllPub,848,1,2,0,848,1,4435,3
233230,Pave,AllPub,1079,3,2,0,1919,1,15611,8
207000,Pave,AllPub,1390,3,2,0,1390,0,8810,7
195000,Pave,AllPub,847,4,2,0,1948,1,12393,8
200000,Pave,AllPub,1682,3,2,0,1700,0,9135,7
203160,Pave,AllPub,851,3,2,0,1737,0,8581,7
195800,Pave,AllPub,784,3,2,0,1611,0,8400,6
212900,Pave,AllPub,1552,3,3,0,1552,0,10084,7
196500,Pave,AllPub,860,3,2,0,1720,0,11645,7
198000,Pave,AllPub,1336,3,2,0,1336,0,8772,6
173900,Pave,AllPub,750,3,2,0,1500,0,8846,6
163990,Pave,AllPub,728,3,2,0,1456,1,8461,8
164990,Pave,AllPub,1310,3,2,0,1310,1,8767,6
98000,Pave,AllPub,676,3,2,0,1436,0,8777,6
149900,Pave,AllPub,1466,3,2,0,1466,2,17755,6
102000,Pave,AllPub,836,2,2,0,1220,0,8877,6
127500,Pave,AllPub,976,4,0,0,1012,0,7840,4
127500,Pave,AllPub,945,4,0,0,980,0,9400,4
119900,Pave,AllPub,1176,2,1,0,1176,0,16133,5
196500,Pave,AllPub,796,3,2,0,1724,1,7162,8
117250,Pave,AllPub,914,2,0,0,914,0,8050,4
229000,Pave,AllPub,1150,3,2,0,2314,1,11060,9
145000,Pave,AllPub,547,2,2,0,1072,0,3675,5
140000,Pave,AllPub,547,2,2,0,1072,0,3675,5
142500,Pave,AllPub,547,2,2,0,1072,0,3675,5
134000,Pave,AllPub,970,3,2,0,1709,0,2522,7
130000,Pave,AllPub,970,3,2,0,1709,0,2522,7
130000,Pave,AllPub,970,3,2,0,1709,0,2522,7
137500,Pave,AllPub,970,3,2,0,1709,0,2522,7
130000,Pave,AllPub,976,3,2,0,1708,0,3363,7
97900,Pave,AllPub,624,3,1,0,936,0,6956,5
92000,Pave,AllPub,832,3,2,0,1338,0,7822,7
107000,Pave,AllPub,1093,4,1,0,1669,0,8707,9
81000,Pave,AllPub,658,5,0,0,1184,0,8410,8
104900,Pave,AllPub,784,4,1,0,1221,0,9738,7
115000,Pave,AllPub,864,2,2,0,864,0,8172,5
125000,Pave,AllPub,954,3,2,0,1482,1,16012,6
116000,Pave,AllPub,686,3,1,0,1250,0,8248,7
83000,Pave,AllPub,864,3,0,0,1414,1,8248,8
118500,Pave,AllPub,795,5,1,0,2230,0,6204,10
35000,Pave,AllPub,498,1,1,0,498,0,8088,3
121000,Pave,AllPub,616,3,1,0,1273,0,11388,5
160000,Pave,AllPub,686,5,0,0,1928,0,7082,10
140000,Pave,AllPub,940,2,1,0,1595,2,8400,6
137000,Pave,AllPub,1058,3,1,0,1551,0,10890,6
128000,Pave,AllPub,780,3,1,0,1340,0,6430,6
160000,Pave,AllPub,624,3,1,0,1479,2,7000,6
138887,Pave,AllPub,747,4,1,0,1784,0,13132,9
149000,Pave,AllPub,755,3,1,0,1510,0,4899,6
102000,Pave,AllPub,1008,4,0,0,1522,0,6000,7
167000,Pave,AllPub,818,4,1,0,1636,1,9399,7
200100,Pave,AllPub,793,4,1,0,1802,1,7588,9
131000,Pave,AllPub,992,3,1,0,1465,2,10164,6
112000,Pave,AllPub,824,4,1,0,1288,0,6191,6
140000,Pave,AllPub,756,3,3,0,1717,1,9550,7
195000,Pave,AllPub,817,3,1,0,1550,1,21780,7
230000,Pave,AllPub,792,3,2,0,1517,2,11435,7
194000,Pave,AllPub,901,2,1,0,1717,1,12400,7
137500,Pave,AllPub,700,2,1,0,1180,1,11600,5
250000,Pave,AllPub,1017,3,1,0,2057,1,11500,6
218000,Pave,AllPub,1022,4,2,0,1671,1,8170,7
239000,Pave,AllPub,952,4,2,0,2345,1,16560,9
199500,Pave,AllPub,637,3,3,0,1609,2,12320,8
210000,Pave,AllPub,697,3,2,0,1801,1,14210,8
230000,Pave,AllPub,1073,2,2,0,1811,1,14115,6
217500,Pave,AllPub,1430,3,2,0,1647,1,12984,7
257000,Pave,AllPub,1168,4,1,0,2315,3,15600,9
157000,Pave,AllPub,1165,2,1,0,1336,2,15750,5
223000,Pave,AllPub,1844,3,2,0,1844,1,16381,7
102000,Pave,AllPub,976,2,1,0,976,0,7288,5
145400,Pave,AllPub,861,3,2,0,1285,0,7000,6
72000,Pave,AllPub,432,2,0,0,672,0,8534,4
85000,Pave,AllPub,641,2,1,0,641,0,7030,4
106500,Pave,AllPub,951,2,1,0,951,0,8765,6
139000,Pave,AllPub,967,4,1,0,1638,0,9060,6
108000,Pave,AllPub,637,3,1,0,1336,0,11040,7
51689,Pave,AllPub,0,2,0,0,729,0,12366,5
35311,Pave,AllPub,480,1,1,0,480,0,9000,4
115000,Pave,AllPub,660,4,0,0,1396,0,9000,8
78000,Grvl,AllPub,216,2,0,0,936,0,8520,6
375000,Pave,AllPub,1573,2,2,0,1778,1,5748,5
300000,Pave,AllPub,1594,2,2,0,1646,1,3842,5
242500,Pave,AllPub,1625,3,2,0,1625,1,23580,6
145000,Pave,AllPub,1664,4,2,0,1664,0,8385,10
209000,Pave,AllPub,1491,3,2,0,1491,0,9116,7
135000,Pave,AllPub,975,2,2,0,1004,0,10530,4
148000,Pave,AllPub,1128,3,2,0,1210,0,11080,6
171000,Pave,AllPub,1907,5,3,0,1959,0,11070,9
335000,Pave,AllPub,1210,4,2,0,2519,2,26178,9
230000,Pave,AllPub,0,2,1,0,1295,0,8239,5
250764,Pave,AllPub,1632,2,2,0,1650,2,50102,6
228000,Pave,AllPub,1686,2,2,0,1707,1,16669,6
176000,Pave,AllPub,1112,2,2,0,1137,1,13811,5
180000,Pave,AllPub,1309,2,2,0,1339,1,8049,6
250000,Pave,AllPub,1216,4,2,0,2514,0,11170,8
202000,Pave,AllPub,1381,2,2,0,1403,0,8098,5
312500,Pave,AllPub,1800,3,3,0,1800,1,14331,7
320000,Pave,AllPub,1728,3,3,0,1960,2,13618,8
369900,Pave,AllPub,1868,2,3,0,2028,2,11443,7
359900,Pave,AllPub,1838,3,3,0,1838,1,11577,9
81500,Pave,AllPub,0,3,1,0,1600,0,31250,6
215000,Pave,AllPub,1288,2,4,0,1368,0,7020,8
164000,Pave,AllPub,1216,2,2,0,1216,0,4500,5
153500,Pave,AllPub,1237,2,2,0,1337,0,4500,5
84500,Pave,AllPub,1140,3,0,0,1140,0,17217,6
104500,Pave,AllPub,264,3,1,0,1304,1,2665,5
127000,Pave,AllPub,757,4,1,0,1475,1,2665,6
151400,Pave,AllPub,942,5,2,0,2521,1,3964,10
126500,Pave,AllPub,864,3,1,0,874,0,10172,5
146500,Pave,AllPub,1652,4,3,0,1652,0,11836,8
73000,Pave,AllPub,630,1,0,0,630,0,1470,3
79400,Pave,AllPub,546,3,1,0,1092,0,1484,5
140000,Pave,AllPub,1104,3,1,0,1360,1,13384,8
92000,Pave,AllPub,630,1,0,0,630,0,1533,3
87550,Pave,AllPub,546,3,1,0,1092,0,1533,5
79500,Pave,AllPub,546,3,0,0,1092,0,1526,5
90500,Pave,AllPub,546,3,0,0,1092,0,1936,5
71000,Pave,AllPub,546,3,1,0,1092,0,1894,6
150900,Pave,AllPub,1728,4,2,0,1728,0,12640,8
188000,Pave,AllPub,1728,4,2,0,1728,0,9297,8
160000,Pave,AllPub,1126,3,2,0,1126,1,17400,5
131000,Pave,AllPub,1224,4,2,0,1224,1,20000,7
142500,Pave,AllPub,1003,3,2,0,1003,0,7937,6
131000,Pave,AllPub,864,2,2,0,902,0,8885,5
132000,Pave,AllPub,912,3,0,0,970,0,10441,6
170000,Pave,AllPub,1389,2,2,0,1389,1,10010,6
188000,Pave,AllPub,996,3,3,0,2000,1,9627,9
