"Sale_Price","Street","Utilities","Total_Bsmt_SF","Garage_Cars","Pool_Area","Gr_Liv_Area","Fireplaces","Lot_Area","Bedroom_AbvGr","TotRms_AbvGrd"
126175,"Pave","AllPub",1162,1,0,1163,0,5820,3,6
64000,"Pave","AllPub",798,1,0,840,0,5747,2,5
137000,"Pave","AllPub",1020,1,0,1928,0,9142,4,9
87000,"Pave","AllPub",1095,3,0,1774,0,9600,4,8
163000,"Pave","AllPub",880,2,0,1768,2,10800,2,6
155000,"Pave","AllPub",1226,2,0,2104,0,6300,5,9
79000,"Pave","AllPub",540,1,0,1440,0,5000,3,6
144000,"Pave","AllPub",815,1,0,1690,1,8850,3,7
114504,"Pave","AllPub",684,1,0,1368,0,3600,3,7
157000,"Pave","AllPub",596,2,0,1762,0,7200,4,8
125000,"Pave","AllPub",1200,1,0,1200,0,11340,4,7
475000,"Pave","AllPub",1107,3,0,3608,2,22950,4,12
93500,"Pave","AllPub",624,0,0,1248,0,5976,2,8
125000,"Pave","AllPub",960,2,0,960,0,9750,3,5
64500,"Pave","AllPub",1020,0,0,1020,0,4761,2,5
100000,"Pave","AllPub",788,0,0,788,2,7446,2,4
140200,"Pave","AllPub",972,1,0,1577,1,6435,3,6
202500,"Pave","AllPub",848,1,0,1827,1,11737,2,9
159000,"Pave","AllPub",1004,2,0,1664,2,5000,3,7
119900,"Pave","AllPub",793,2,0,1118,1,7800,3,5
114500,"Pave","AllPub",816,2,0,1176,1,6240,3,6
115000,"Pave","AllPub",896,1,0,1344,0,6240,3,7
75000,"Pave","AllPub",728,1,0,1162,0,6120,3,6
88000,"Pave","AllPub",768,1,0,1015,0,6120,3,6
80500,"Pave","AllPub",0,0,0,912,0,6240,2,3
149000,"Pave","AllPub",1042,1,0,1576,1,6240,3,8
110000,"Pave","AllPub",741,1,0,1324,0,6120,3,7
110500,"Pave","AllPub",1103,2,0,1103,1,6000,2,5
89000,"Pave","AllPub",616,1,0,616,0,6000,2,4
113000,"Pave","AllPub",993,1,0,1048,1,6380,2,5
109000,"Pave","AllPub",816,1,0,816,0,11672,2,4
220000,"Pave","AllPub",1595,2,0,2486,1,33120,5,8
129000,"Pave","AllPub",960,2,0,960,0,9873,3,6
117000,"Pave","AllPub",485,1,0,1635,0,5310,2,5
52500,"Pave","AllPub",693,0,0,693,0,4118,2,4
107000,"Pave","AllPub",596,2,0,1430,0,10320,3,7
116500,"Pave","AllPub",396,1,0,1330,0,7518,3,7
72000,"Pave","AllPub",610,0,0,819,0,9000,2,4
119500,"Pave","AllPub",780,1,0,1376,1,8600,3,7
125500,"Pave","AllPub",803,1,0,1360,0,7200,2,6
91000,"Pave","AllPub",1007,1,0,1077,1,9786,3,6
84500,"Pave","AllPub",520,0,0,754,0,6780,2,5
90000,"Pave","AllPub",984,1,0,984,0,7200,3,6
137500,"Pave","AllPub",806,1,0,1422,1,12375,3,7
150000,"Pave","AllPub",1921,2,0,1921,0,11136,4,8
131000,"Pave","AllPub",0,2,0,1640,1,21370,3,7
130000,"Pave","AllPub",1062,1,0,1352,0,6930,3,6
125000,"Pave","AllPub",0,1,0,1032,1,8250,2,6
80000,"Pave","AllPub",830,1,0,879,0,5220,2,4
157000,"Pave","AllPub",1073,1,0,1073,0,5500,2,4
148000,"Pave","AllPub",1051,2,0,1382,1,11235,3,6
90000,"Pave","AllPub",0,2,0,1296,0,10791,2,6
154500,"Pave","AllPub",1059,1,0,1068,0,8414,3,6
153600,"Pave","AllPub",1064,2,0,1064,1,11327,3,6
164500,"Pave","AllPub",1164,2,0,1320,2,11777,3,6
132000,"Pave","AllPub",912,1,0,934,0,10366,2,4
142500,"Pave","AllPub",1059,1,0,1059,0,9000,3,6
158000,"Pave","AllPub",1051,1,0,1159,1,11553,3,7
149500,"Pave","AllPub",672,2,0,1400,1,7844,3,6
165000,"Pave","AllPub",1176,2,0,1458,1,9535,3,7
180000,"Pave","AllPub",1461,2,0,1721,1,10335,3,7
160500,"Pave","AllPub",960,2,0,1040,1,7176,3,6
156500,"Pave","AllPub",1967,2,0,1967,0,9662,6,10
157000,"Pave","AllPub",1949,2,0,1949,0,8235,6,10
172500,"Pave","AllPub",1052,2,0,1920,1,13650,4,8
155000,"Pave","AllPub",1134,2,0,1803,1,13125,3,8
170000,"Pave","AllPub",1763,2,0,1779,1,17920,3,6
105000,"Pave","AllPub",872,1,0,872,1,17529,2,5
145000,"Pave","AllPub",648,1,0,960,0,10246,0,3
168000,"Pave","AllPub",1188,2,0,1437,1,14175,3,6
278000,"Pave","AllPub",1865,2,0,1830,2,20355,2,6
164000,"Pave","AllPub",1000,2,0,1000,2,13050,1,4
225000,"Pave","AllPub",1304,2,0,2287,1,15593,3,7
130000,"Pave","AllPub",782,2,0,810,0,10820,2,4
142500,"Pave","AllPub",864,2,0,894,1,13350,3,5
148400,"Pave","AllPub",430,1,0,1700,0,1700,2,7
190000,"Pave","AllPub",1453,2,0,1453,1,5271,2,6
146000,"Pave","AllPub",967,2,0,1350,1,9375,3,6
128000,"Pave","AllPub",799,1,0,1150,2,6488,3,6
225000,"Pave","AllPub",896,1,0,2008,0,7800,3,8
274970,"Pave","AllPub",697,2,738,2201,1,19690,4,8
235000,"Pave","AllPub",672,3,0,2009,2,19950,4,8
415000,"Pave","AllPub",1836,2,0,3672,2,19800,5,7
182000,"Pave","AllPub",1776,2,0,1560,1,11679,3,6
135000,"Pave","AllPub",0,2,0,1488,1,12048,3,7
137000,"Pave","AllPub",1057,1,0,1057,0,10519,3,6
136900,"Pave","AllPub",994,1,0,1855,0,9525,4,7
149900,"Pave","AllPub",1000,1,0,1609,0,9525,5,7
123500,"Pave","AllPub",980,1,0,1148,0,6420,2,6
93000,"Pave","AllPub",0,0,0,1124,1,8335,3,5
91500,"Pave","AllPub",810,1,0,1456,1,7585,4,7
180000,"Pave","AllPub",1298,2,0,1298,1,11200,3,5
209000,"Pave","AllPub",868,2,0,2559,1,12128,4,9
215000,"Pave","AllPub",777,2,0,1911,1,9554,3,8
224500,"Pave","AllPub",1344,4,0,1440,0,9069,2,8
229800,"Pave","AllPub",1308,3,0,1876,0,11003,3,7
183600,"Pave","AllPub",1208,2,0,1208,0,7488,2,6
194000,"Pave","AllPub",1199,2,0,1220,0,7406,2,6
193879,"Pave","AllPub",1286,2,0,1294,1,6762,2,6
221500,"Pave","AllPub",1614,3,0,1614,0,11210,3,7
204900,"Pave","AllPub",1498,2,0,1498,0,8990,2,5
239799,"Pave","AllPub",1391,3,0,1962,0,8760,3,7
233555,"Pave","AllPub",1836,2,0,1846,1,13377,3,7
260000,"Pave","AllPub",1734,2,0,1734,0,11645,3,7
294900,"Pave","AllPub",1570,3,0,1590,0,11645,2,6
209700,"Pave","AllPub",945,2,0,1809,0,10984,3,8
225000,"Pave","AllPub",1614,2,0,1614,1,9316,3,7
181000,"Pave","AllPub",784,2,0,1596,0,9316,3,6
220000,"Pave","AllPub",908,2,0,1915,1,10041,3,8
190000,"Pave","AllPub",1624,2,0,1582,0,36500,4,7
180000,"Pave","AllPub",938,2,0,988,2,21453,1,4
280000,"Pave","AllPub",1533,2,0,1533,2,70761,2,5
158900,"Pave","AllPub",1388,2,0,1388,1,12000,3,6
148000,"Pave","AllPub",870,2,0,914,0,8846,2,5
145000,"Pave","AllPub",1100,2,0,1100,0,13015,3,5
187000,"Pave","AllPub",781,2,0,1499,1,12438,3,6
193000,"Pave","AllPub",1425,2,0,1425,0,8685,3,5
156000,"Pave","AllPub",990,2,0,990,0,13568,3,5
235000,"Pave","AllPub",1525,2,0,1525,0,9100,3,6
217000,"Pave","AllPub",1479,2,0,1494,0,9236,3,6
214000,"Pave","AllPub",1588,2,0,1588,0,10264,3,6
196000,"Pave","AllPub",842,2,0,1749,0,9272,3,7
217000,"Pave","AllPub",951,2,0,1779,1,13426,3,7
200000,"Pave","AllPub",916,2,0,1861,0,13450,3,8
192500,"Pave","AllPub",936,2,0,1776,1,14006,3,7
205000,"Pave","AllPub",1541,3,0,1541,1,13704,3,6
132500,"Pave","AllPub",911,2,0,954,0,10780,3,6
157500,"Pave","AllPub",675,1,0,1388,0,8340,3,6
174000,"Pave","AllPub",995,3,0,1282,0,10385,3,6
128500,"Pave","AllPub",971,1,0,971,1,9920,3,5
128500,"Pave","AllPub",864,1,0,864,0,9560,3,5
149900,"Pave","AllPub",894,2,0,894,0,9800,3,5
119900,"Pave","AllPub",864,1,0,864,0,7200,3,5
137000,"Pave","AllPub",630,2,0,1320,0,3612,3,5
255000,"Pave","AllPub",1065,2,0,1989,1,11367,3,7
222000,"Pave","AllPub",826,2,0,1762,0,9930,3,6
214000,"Pave","AllPub",840,2,0,1755,1,9468,3,7
220000,"Pave","AllPub",1348,2,0,1358,1,11088,1,5
275000,"Pave","AllPub",1753,3,0,1787,1,14781,3,7
197000,"Pave","AllPub",872,2,0,1909,0,8726,4,8
230000,"Pave","AllPub",1654,3,0,1654,0,8125,3,6
268500,"Pave","AllPub",1090,3,0,2214,1,10566,3,8
210900,"Pave","AllPub",1065,2,0,2049,1,21533,4,9
227000,"Pave","AllPub",1054,3,0,1939,1,11250,3,8
237000,"Pave","AllPub",930,2,0,1995,1,11250,4,8
274300,"Pave","AllPub",1108,2,0,2097,1,9750,3,8
216837,"Pave","AllPub",1860,2,0,1836,1,9100,3,8
133000,"Pave","AllPub",848,2,0,848,0,4435,1,4
155900,"Pave","AllPub",848,2,0,848,1,4435,1,3
233230,"Pave","AllPub",1079,2,0,1919,1,15611,3,8
207000,"Pave","AllPub",1390,2,0,1390,0,8810,3,7
195000,"Pave","AllPub",847,2,0,1948,1,12393,4,8
200000,"Pave","AllPub",1682,2,0,1700,0,9135,3,7
203160,"Pave","AllPub",851,2,0,1737,0,8581,3,7
195800,"Pave","AllPub",784,2,0,1611,0,8400,3,6
212900,"Pave","AllPub",1552,3,0,1552,0,10084,3,7
196500,"Pave","AllPub",860,2,0,1720,0,11645,3,7
198000,"Pave","AllPub",1336,2,0,1336,0,8772,3,6
173900,"Pave","AllPub",750,2,0,1500,0,8846,3,6
163990,"Pave","AllPub",728,2,0,1456,1,8461,3,8
164990,"Pave","AllPub",1310,2,0,1310,1,8767,3,6
98000,"Pave","AllPub",676,2,0,1436,0,8777,3,6
149900,"Pave","AllPub",1466,2,0,1466,2,17755,3,6
102000,"Pave","AllPub",836,2,0,1220,0,8877,2,6
127500,"Pave","AllPub",976,0,0,1012,0,7840,4,4
127500,"Pave","AllPub",945,0,0,980,0,9400,4,4
119900,"Pave","AllPub",1176,1,0,1176,0,16133,2,5
196500,"Pave","AllPub",796,2,0,1724,1,7162,3,8
117250,"Pave","AllPub",914,0,0,914,0,8050,2,4
229000,"Pave","AllPub",1150,2,0,2314,1,11060,3,9
145000,"Pave","AllPub",547,2,0,1072,0,3675,2,5
140000,"Pave","AllPub",547,2,0,1072,0,3675,2,5
142500,"Pave","AllPub",547,2,0,1072,0,3675,2,5
134000,"Pave","AllPub",970,2,0,1709,0,2522,3,7
130000,"Pave","AllPub",970,2,0,1709,0,2522,3,7
130000,"Pave","AllPub",970,2,0,1709,0,2522,3,7
137500,"Pave","AllPub",970,2,0,1709,0,2522,3,7
130000,"Pave","AllPub",976,2,0,1708,0,3363,3,7
97900,"Pave","AllPub",624,1,0,936,0,6956,3,5
92000,"Pave","AllPub",832,2,0,1338,0,7822,3,7
107000,"Pave","AllPub",1093,1,0,1669,0,8707,4,9
81000,"Pave","AllPub",658,0,0,1184,0,8410,5,8
104900,"Pave","AllPub",784,1,0,1221,0,9738,4,7
115000,"Pave","AllPub",864,2,0,864,0,8172,2,5
125000,"Pave","AllPub",954,2,0,1482,1,16012,3,6
116000,"Pave","AllPub",686,1,0,1250,0,8248,3,7
83000,"Pave","AllPub",864,0,0,1414,1,8248,3,8
118500,"Pave","AllPub",795,1,0,2230,0,6204,5,10
35000,"Pave","AllPub",498,1,0,498,0,8088,1,3
121000,"Pave","AllPub",616,1,0,1273,0,11388,3,5
160000,"Pave","AllPub",686,0,0,1928,0,7082,5,10
140000,"Pave","AllPub",940,1,0,1595,2,8400,2,6
137000,"Pave","AllPub",1058,1,0,1551,0,10890,3,6
128000,"Pave","AllPub",780,1,0,1340,0,6430,3,6
160000,"Pave","AllPub",624,1,0,1479,2,7000,3,6
138887,"Pave","AllPub",747,1,0,1784,0,13132,4,9
149000,"Pave","AllPub",755,1,0,1510,0,4899,3,6
102000,"Pave","AllPub",1008,0,0,1522,0,6000,4,7
167000,"Pave","AllPub",818,1,0,1636,1,9399,4,7
200100,"Pave","AllPub",793,1,0,1802,1,7588,4,9
131000,"Pave","AllPub",992,1,0,1465,2,10164,3,6
112000,"Pave","AllPub",824,1,0,1288,0,6191,4,6
140000,"Pave","AllPub",756,3,0,1717,1,9550,3,7
195000,"Pave","AllPub",817,1,0,1550,1,21780,3,7
230000,"Pave","AllPub",792,2,0,1517,2,11435,3,7
194000,"Pave","AllPub",901,1,0,1717,1,12400,2,7
137500,"Pave","AllPub",700,1,0,1180,1,11600,2,5
250000,"Pave","AllPub",1017,1,0,2057,1,11500,3,6
218000,"Pave","AllPub",1022,2,0,1671,1,8170,4,7
239000,"Pave","AllPub",952,2,0,2345,1,16560,4,9
199500,"Pave","AllPub",637,3,0,1609,2,12320,3,8
210000,"Pave","AllPub",697,2,0,1801,1,14210,3,8
230000,"Pave","AllPub",1073,2,0,1811,1,14115,2,6
217500,"Pave","AllPub",1430,2,0,1647,1,12984,3,7
257000,"Pave","AllPub",1168,1,0,2315,3,15600,4,9
157000,"Pave","AllPub",1165,1,0,1336,2,15750,2,5
223000,"Pave","AllPub",1844,2,0,1844,1,16381,3,7
102000,"Pave","AllPub",976,1,0,976,0,7288,2,5
145400,"Pave","AllPub",861,2,0,1285,0,7000,3,6
72000,"Pave","AllPub",432,0,0,672,0,8534,2,4
85000,"Pave","AllPub",641,1,0,641,0,7030,2,4
106500,"Pave","AllPub",951,1,0,951,0,8765,2,6
139000,"Pave","AllPub",967,1,0,1638,0,9060,4,6
108000,"Pave","AllPub",637,1,0,1336,0,11040,3,7
51689,"Pave","AllPub",0,0,0,729,0,12366,2,5
35311,"Pave","AllPub",480,1,0,480,0,9000,1,4
115000,"Pave","AllPub",660,0,0,1396,0,9000,4,8
78000,"Grvl","AllPub",216,0,0,936,0,8520,2,6
375000,"Pave","AllPub",1573,2,0,1778,1,5748,2,5
300000,"Pave","AllPub",1594,2,0,1646,1,3842,2,5
242500,"Pave","AllPub",1625,2,0,1625,1,23580,3,6
145000,"Pave","AllPub",1664,2,0,1664,0,8385,4,10
209000,"Pave","AllPub",1491,2,0,1491,0,9116,3,7
135000,"Pave","AllPub",975,2,0,1004,0,10530,2,4
148000,"Pave","AllPub",1128,2,0,1210,0,11080,3,6
171000,"Pave","AllPub",1907,3,0,1959,0,11070,5,9
335000,"Pave","AllPub",1210,2,0,2519,2,26178,4,9
230000,"Pave","AllPub",0,1,0,1295,0,8239,2,5
250764,"Pave","AllPub",1632,2,0,1650,2,50102,2,6
228000,"Pave","AllPub",1686,2,0,1707,1,16669,2,6
176000,"Pave","AllPub",1112,2,0,1137,1,13811,2,5
180000,"Pave","AllPub",1309,2,0,1339,1,8049,2,6
250000,"Pave","AllPub",1216,2,0,2514,0,11170,4,8
202000,"Pave","AllPub",1381,2,0,1403,0,8098,2,5
312500,"Pave","AllPub",1800,3,0,1800,1,14331,3,7
320000,"Pave","AllPub",1728,3,0,1960,2,13618,3,8
369900,"Pave","AllPub",1868,3,0,2028,2,11443,2,7
359900,"Pave","AllPub",1838,3,0,1838,1,11577,3,9
81500,"Pave","AllPub",0,1,0,1600,0,31250,3,6
215000,"Pave","AllPub",1288,4,0,1368,0,7020,2,8
164000,"Pave","AllPub",1216,2,0,1216,0,4500,2,5
153500,"Pave","AllPub",1237,2,0,1337,0,4500,2,5
84500,"Pave","AllPub",1140,0,0,1140,0,17217,3,6
104500,"Pave","AllPub",264,1,0,1304,1,2665,3,5
127000,"Pave","AllPub",757,1,0,1475,1,2665,4,6
151400,"Pave","AllPub",942,2,0,2521,1,3964,5,10
126500,"Pave","AllPub",864,1,0,874,0,10172,3,5
146500,"Pave","AllPub",1652,3,0,1652,0,11836,4,8
73000,"Pave","AllPub",630,0,0,630,0,1470,1,3
79400,"Pave","AllPub",546,1,0,1092,0,1484,3,5
140000,"Pave","AllPub",1104,1,0,1360,1,13384,3,8
92000,"Pave","AllPub",630,0,0,630,0,1533,1,3
87550,"Pave","AllPub",546,1,0,1092,0,1533,3,5
79500,"Pave","AllPub",546,0,0,1092,0,1526,3,5
90500,"Pave","AllPub",546,0,0,1092,0,1936,3,5
71000,"Pave","AllPub",546,1,0,1092,0,1894,3,6
150900,"Pave","AllPub",1728,2,0,1728,0,12640,4,8
188000,"Pave","AllPub",1728,2,0,1728,0,9297,4,8
160000,"Pave","AllPub",1126,2,0,1126,1,17400,3,5
131000,"Pave","AllPub",1224,2,0,1224,1,20000,4,7
142500,"Pave","AllPub",1003,2,0,1003,0,7937,3,6
131000,"Pave","AllPub",864,2,0,902,0,8885,2,5
132000,"Pave","AllPub",912,0,0,970,0,10441,3,6
170000,"Pave","AllPub",1389,2,0,1389,1,10010,2,6
188000,"Pave","AllPub",996,3,0,2000,1,9627,3,9
